averageHeight,averageSmall,mastHeight,mastSmall,averageAir,mastAir,lostAir,date,weekDay,mastHeightDay,mastSmallDay,wearther,wind,windOrder,city
18,6,27,1,89,22,157,2023-03-20,星期一,14,10,雾~小雨,东风,2,合肥
18,6,27,1,89,22,157,2023-03-21,星期二,15,11,小雨,东南风,1,合肥
18,6,27,1,89,22,157,2023-03-22,星期三,13,11,中雨~阴,西北风,3,合肥
18,6,27,1,89,22,157,2023-03-23,星期四,15,9,小雨,东北风,3,合肥
18,6,27,1,89,22,157,2023-03-24,星期五,10,5,多云~阴,东风,2,合肥
18,6,27,1,89,22,157,2023-03-25,星期六,12,3,多云,西北风,1,合肥
18,6,27,1,89,22,157,2023-03-26,星期日,16,6,雾~多云,东风,2,合肥
18,6,27,1,89,22,157,2023-03-27,星期一,20,5,多云~阴,东南风,3,合肥
18,6,27,1,89,22,157,2023-03-28,星期二,22,9,雾~多云,东风,3,合肥
18,6,27,1,89,22,157,2023-03-29,星期三,20,10,多云~阴,东风,3,合肥
18,6,27,1,89,22,157,2023-03-30,星期四,18,8,多云,东风,2,合肥
18,6,27,1,89,22,157,2023-03-31,星期五,18,9,雾~多云,东北风,1,合肥
21,11,33,6,213,28,398,2023-04-01,星期六,23,10,雾~晴,东风,2,合肥
21,11,33,6,213,28,398,2023-04-02,星期日,26,12,雾~小雨,东南风,4,合肥
21,11,33,6,213,28,398,2023-04-03,星期一,16,14,大雨~中雨,东南风,5,合肥
21,11,33,6,213,28,398,2023-04-04,星期二,14,8,小雨~多云,西北风,4,合肥
21,11,33,6,213,28,398,2023-04-05,星期三,13,8,多云~阴,西北风,4,合肥
21,11,33,6,213,28,398,2023-04-06,星期四,15,6,多云~晴,西北风,3,合肥
21,11,33,6,213,28,398,2023-04-07,星期五,18,6,雾~晴,北风,3,合肥
21,11,33,6,213,28,398,2023-04-08,星期六,20,8,雾~多云,东南风,2,合肥
21,11,33,6,213,28,398,2023-04-09,星期日,24,11,雾~阴,东南风,3,合肥
21,11,33,6,213,28,398,2023-04-10,星期一,27,13,多云,南风,4,合肥
21,11,33,6,213,28,398,2023-04-11,星期二,27,11,多云,北风,3,合肥
21,11,33,6,213,28,398,2023-04-12,星期三,24,13,多云,东南风,4,合肥
21,11,33,6,213,28,398,2023-04-13,星期四,23,16,多云,东南风,3,合肥
21,11,33,6,213,28,398,2023-04-14,星期五,23,13,阴,西北风,3,合肥
21,11,33,6,213,28,398,2023-04-15,星期六,26,14,多云~晴,西南风,3,合肥
21,11,33,6,213,28,398,2023-04-16,星期日,27,17,晴,东南风,1,合肥
21,11,33,6,213,28,398,2023-04-17,星期一,33,19,晴~阴,南风,5,合肥
21,11,33,6,213,28,398,2023-04-18,星期二,31,17,多云~阴,东南风,1,合肥
21,11,33,6,213,28,398,2023-04-19,星期三,26,16,多云~晴,东北风,2,合肥
21,11,33,6,213,28,398,2023-04-20,星期四,29,16,雾~晴,东风,3,合肥
21,11,33,6,213,28,398,2023-04-21,星期五,19,11,多云~阴,东北风,4,合肥
21,11,33,6,213,28,398,2023-04-22,星期六,15,9,多云~小雨,东北风,3,合肥
21,11,33,6,213,28,398,2023-04-23,星期日,13,9,中雨~小雨,东北风,4,合肥
21,11,33,6,213,28,398,2023-04-24,星期一,14,11,多云~阴,东北风,3,合肥
21,11,33,6,213,28,398,2023-04-25,星期二,15,7,多云~晴,西北风,3,合肥
21,11,33,6,213,28,398,2023-04-26,星期三,23,11,多云,东南风,2,合肥
21,11,33,6,213,28,398,2023-04-27,星期四,23,13,多云,南风,4,合肥
21,11,33,6,213,28,398,2023-04-28,星期五,25,13,雾~小雨,西南风,2,合肥
21,11,33,6,213,28,398,2023-04-29,星期六,21,8,雾~晴,西北风,3,合肥
21,11,33,6,213,28,398,2023-04-30,星期日,26,10,雾~晴,西南风,2,合肥
25,16,35,9,77,29,126,2023-05-01,星期一,28,14,雾~多云,东南风,3,合肥
25,16,35,9,77,29,126,2023-05-02,星期二,28,18,雾~小雨,南风,3,合肥
25,16,35,9,77,29,126,2023-05-03,星期三,21,20,中雨~大雨,东南风,4,合肥
25,16,35,9,77,29,126,2023-05-04,星期四,28,18,多云~小雨,北风,3,合肥
25,16,35,9,77,29,126,2023-05-05,星期五,20,15,多云~阴,北风,1,合肥
25,16,35,9,77,29,126,2023-05-06,星期六,19,13,多云~小雨,西北风,2,合肥
25,16,35,9,77,29,126,2023-05-07,星期日,22,13,多云,西南风,1,合肥
25,16,35,9,77,29,126,2023-05-08,星期一,20,9,多云,东风,2,合肥
25,16,35,9,77,29,126,2023-05-09,星期二,23,14,雾~阴,东风,3,合肥
25,16,35,9,77,29,126,2023-05-10,星期三,22,15,多云~小雨,西风,1,合肥
25,16,35,9,77,29,126,2023-05-11,星期四,20,12,多云~晴,西南风,2,合肥
25,16,35,9,77,29,126,2023-05-12,星期五,25,16,雾~晴,东风,1,合肥
25,16,35,9,77,29,126,2023-05-13,星期六,30,16,多云~晴,西风,2,合肥
25,16,35,9,77,29,126,2023-05-14,星期日,32,16,多云~晴,南风,2,合肥
25,16,35,9,77,29,126,2023-05-15,星期一,33,19,晴~阴,南风,2,合肥
25,16,35,9,77,29,126,2023-05-16,星期二,29,19,多云~小雨,南风,3,合肥
25,16,35,9,77,29,126,2023-05-17,星期三,22,18,小雨~多云,北风,2,合肥
25,16,35,9,77,29,126,2023-05-18,星期四,27,15,雾~晴,东北风,2,合肥
25,16,35,9,77,29,126,2023-05-19,星期五,28,19,晴~多云,东风,2,合肥
25,16,35,9,77,29,126,2023-05-20,星期六,31,18,多云~阴,东风,2,合肥
25,16,35,9,77,29,126,2023-05-21,星期日,26,15,雾~小雨,西北风,3,合肥
25,16,35,9,77,29,126,2023-05-22,星期一,19,12,多云,西风,1,合肥
25,16,35,9,77,29,126,2023-05-23,星期二,25,14,多云~小雨,东南风,1,合肥
25,16,35,9,77,29,126,2023-05-24,星期三,19,15,小雨~多云,东风,2,合肥
25,16,35,9,77,29,126,2023-05-25,星期四,27,19,多云~阴,东风,1,合肥
25,16,35,9,77,29,126,2023-05-26,星期五,25,21,小雨,东南风,2,合肥
25,16,35,9,77,29,126,2023-05-27,星期六,29,22,多云,东南风,2,合肥
25,16,35,9,77,29,126,2023-05-28,星期日,35,22,多云~小雨,西北风,2,合肥
25,16,35,9,77,29,126,2023-05-29,星期一,26,21,小雨~雷阵雨,东北风,2,合肥
25,16,35,9,77,29,126,2023-05-30,星期二,24,20,雾~阴,西北风,2,合肥
25,16,35,9,77,29,126,2023-05-31,星期三,28,19,多云,东南风,1,合肥
29,20,37,15,49,22,76,2023-06-01,星期四,31,18,多云~晴,东风,1,合肥
29,20,37,15,49,22,76,2023-06-02,星期五,33,19,多云,北风,3,合肥
29,20,37,15,49,22,76,2023-06-03,星期六,28,19,多云~小雨,北风,2,合肥
29,20,37,15,49,22,76,2023-06-04,星期日,23,17,多云~中雨,东北风,2,合肥
29,20,37,15,49,22,76,2023-06-05,星期一,21,15,小雨~雷阵雨,西风,2,合肥
29,20,37,15,49,22,76,2023-06-06,星期二,27,17,多云,北风,1,合肥
29,20,37,15,49,22,76,2023-06-07,星期三,30,20,中雨~多云,西风,1,合肥
29,20,37,15,49,22,76,2023-06-08,星期四,32,18,多云,西南风,1,合肥
29,20,37,15,49,22,76,2023-06-09,星期五,35,22,晴,西南风,3,合肥
29,20,37,15,49,22,76,2023-06-10,星期六,37,21,晴~阴,北风,3,合肥
29,20,37,15,49,22,76,2023-06-11,星期日,32,20,多云~阴,东风,1,合肥
29,20,37,15,49,22,76,2023-06-12,星期一,32,21,多云,东北风,2,合肥
29,20,37,15,49,22,76,2023-06-13,星期二,29,19,多云,西风,1,合肥
29,20,37,15,49,22,76,2023-06-14,星期三,34,19,多云,东北风,1,合肥
29,20,37,15,49,22,76,2023-06-15,星期四,33,23,多云,东南风,1,合肥
29,20,37,15,49,22,76,2023-06-16,星期五,32,21,多云~小雨,东南风,3,合肥
29,20,37,15,49,22,76,2023-06-17,星期六,25,22,中雨,东风,2,合肥
29,20,37,15,49,22,76,2023-06-18,星期日,25,23,中雨~大雨,东风,1,合肥
29,20,37,15,49,22,76,2023-06-19,星期一,28,22,多云~阴,东南风,1,合肥
29,20,37,15,49,22,76,2023-06-20,星期二,32,22,多云,北风,1,合肥
29,20,37,15,49,22,76,2023-06-21,星期三,33,23,多云,东风,2,合肥
29,20,37,15,49,22,76,2023-06-22,星期四,33,20,多云,南风,1,合肥
29,20,37,15,49,22,76,2023-06-23,星期五,28,20,多云~小雨,东风,3,合肥
29,20,37,15,49,22,76,2023-06-24,星期六,25,20,小雨,东北风,2,合肥
29,20,37,15,49,22,76,2023-06-25,星期日,27,21,小雨~多云,东南风,1,合肥
29,20,37,15,49,22,76,2023-06-26,星期一,31,21,多云~晴,东南风,1,合肥
29,20,37,15,49,22,76,2023-06-27,星期二,32,23,多云,南风,3,合肥
29,20,37,15,49,22,76,2023-06-28,星期三,33,26,阴,南风,3,合肥
29,20,37,15,49,22,76,2023-06-29,星期四,31,23,阴,西北风,3,合肥
29,20,37,15,49,22,76,2023-06-30,星期五,26,22,晴,南风,1,合肥
32,25,36,22,36,15,57,2023-07-01,星期六,32,25,多云~小雨,东南风,1,合肥
32,25,36,22,36,15,57,2023-07-02,星期日,35,26,多云~阴,东南风,2,合肥
32,25,36,22,36,15,57,2023-07-03,星期一,35,26,多云~阴,南风,3,合肥
32,25,36,22,36,15,57,2023-07-04,星期二,28,22,多云~阴,西南风,1,合肥
32,25,36,22,36,15,57,2023-07-05,星期三,34,24,多云~阴,南风,2,合肥
32,25,36,22,36,15,57,2023-07-06,星期四,35,25,多云~中雨,南风,1,合肥
32,25,36,22,36,15,57,2023-07-07,星期五,28,26,中雨~雷阵雨,南风,2,合肥
32,25,36,22,36,15,57,2023-07-08,星期六,35,26,多云~阴,南风,2,合肥
32,25,36,22,36,15,57,2023-07-09,星期日,35,24,多云~小雨,南风,2,合肥
32,25,36,22,36,15,57,2023-07-10,星期一,36,26,多云,南风,3,合肥
32,25,36,22,36,15,57,2023-07-11,星期二,36,27,多云,南风,3,合肥
32,25,36,22,36,15,57,2023-07-12,星期三,35,27,多云,南风,3,合肥
32,25,36,22,36,15,57,2023-07-13,星期四,35,27,多云~雷阵雨,南风,1,合肥
32,25,36,22,36,15,57,2023-07-14,星期五,32,25,阴~多云,南风,1,合肥
32,25,36,22,36,15,57,2023-07-15,星期六,30,24,阴,西北风,1,合肥
32,25,36,22,36,15,57,2023-07-16,星期日,28,23,多云~小雨,东北风,2,合肥
32,25,36,22,36,15,57,2023-07-17,星期一,26,24,小雨~雷阵雨,西风,1,合肥
32,25,36,22,36,15,57,2023-07-18,星期二,30,25,多云~雷阵雨,南风,2,合肥
32,25,36,22,36,15,57,2023-07-19,星期三,31,24,多云~小雨,西南风,2,合肥
32,25,36,22,36,15,57,2023-07-20,星期四,32,24,小雨~阴,东南风,1,合肥
32,25,36,22,36,15,57,2023-07-21,星期五,33,25,小雨,东南风,2,合肥
32,25,36,22,36,15,57,2023-07-22,星期六,31,25,阴~多云,南风,2,合肥
32,25,36,22,36,15,57,2023-07-23,星期日,34,25,阴~晴,南风,3,合肥
32,25,36,22,36,15,57,2023-07-24,星期一,35,26,阴~多云,南风,2,合肥
32,25,36,22,36,15,57,2023-07-25,星期二,34,25,大雨~多云,东北风,2,合肥
32,25,36,22,36,15,57,2023-07-26,星期三,34,25,中雨~晴,北风,1,合肥
32,25,36,22,36,15,57,2023-07-27,星期四,33,25,阴~多云,东北风,2,合肥
32,25,36,22,36,15,57,2023-07-28,星期五,29,26,小雨,东风,2,合肥
32,25,36,22,36,15,57,2023-07-29,星期六,29,25,小雨,东风,2,合肥
32,25,36,22,36,15,57,2023-07-30,星期日,28,26,中雨~阴,东南风,3,合肥
32,25,36,22,36,15,57,2023-07-31,星期一,33,25,阴~多云,东风,2,合肥
32,23,37,18,64,32,97,2023-08-01,星期二,32,25,阴~多云,东南风,4,合肥
32,23,37,18,64,32,97,2023-08-02,星期三,34,26,阴~晴,东南风,3,合肥
32,23,37,18,64,32,97,2023-08-03,星期四,35,25,阴~晴,东南风,3,合肥
32,23,37,18,64,32,97,2023-08-04,星期五,35,27,阴~晴,东南风,2,合肥
32,23,37,18,64,32,97,2023-08-05,星期六,36,26,雾~多云,东南风,2,合肥
32,23,37,18,64,32,97,2023-08-06,星期日,32,25,阴~雷阵雨,西北风,2,合肥
32,23,37,18,64,32,97,2023-08-07,星期一,32,23,阴~多云,东北风,3,合肥
32,23,37,18,64,32,97,2023-08-08,星期二,32,23,阴~多云,东北风,3,合肥
32,23,37,18,64,32,97,2023-08-09,星期三,32,23,雾~多云,东北风,3,合肥
32,23,37,18,64,32,97,2023-08-10,星期四,34,24,多云,东北风,2,合肥
32,23,37,18,64,32,97,2023-08-11,星期五,35,25,多云~晴,东南风,2,合肥
32,23,37,18,64,32,97,2023-08-12,星期六,37,25,晴~多云,西南风,2,合肥
32,23,37,18,64,32,97,2023-08-13,星期日,31,25,小雨~雷阵雨,西北风,3,合肥
32,23,37,18,64,32,97,2023-08-14,星期一,32,23,中雨~晴,北风,2,合肥
32,23,37,18,64,32,97,2023-08-15,星期二,33,24,多云~晴,东南风,1,合肥
32,23,37,18,64,32,97,2023-08-16,星期三,34,24,阴~多云,南风,1,合肥
32,23,37,18,64,32,97,2023-08-17,星期四,35,23,阴~多云,东北风,2,合肥
32,23,37,18,64,32,97,2023-08-18,星期五,33,23,阴~多云,东北风,2,合肥
32,23,37,18,64,32,97,2023-08-19,星期六,33,23,阴~多云,东风,3,合肥
32,23,37,18,64,32,97,2023-08-20,星期日,34,25,阴~多云,东南风,3,合肥
32,23,37,18,64,32,97,2023-08-21,星期一,34,23,阴~中雨,西北风,2,合肥
32,23,37,18,64,32,97,2023-08-22,星期二,32,22,阴~晴,东北风,2,合肥
32,23,37,18,64,32,97,2023-08-23,星期三,34,21,多云~晴,东北风,2,合肥
32,23,37,18,64,32,97,2023-08-24,星期四,34,22,阴~多云,东北风,2,合肥
32,23,37,18,64,32,97,2023-08-25,星期五,33,24,阴,东北风,2,合肥
32,23,37,18,64,32,97,2023-08-26,星期六,32,24,中雨到暴雨,东风,2,合肥
32,23,37,18,64,32,97,2023-08-27,星期日,29,23,小雨到中雨,西北风,2,合肥
32,23,37,18,64,32,97,2023-08-28,星期一,23,19,阴,东风,2,合肥
32,23,37,18,64,32,97,2023-08-29,星期二,27,20,多云,北风,2,合肥
32,23,37,18,64,32,97,2023-08-30,星期三,26,21,阴转多云,东风,2,合肥
32,23,37,18,64,32,97,2023-08-31,星期四,28,18,晴,东风,2,合肥
27,20,34,17,45,24,66,2023-09-01,星期五,30,19,阴~晴,东北风,3,合肥
27,20,34,17,45,24,66,2023-09-02,星期六,29,20,阴,东北风,3,合肥
27,20,34,17,45,24,66,2023-09-03,星期日,29,21,阴~多云,东北风,2,合肥
27,20,34,17,45,24,66,2023-09-04,星期一,28,22,阴~多云,东北风,2,合肥
27,20,34,17,45,24,66,2023-09-05,星期二,31,22,阴~晴,东北风,3,合肥
27,20,34,17,45,24,66,2023-09-06,星期三,31,22,阴~晴,东北风,3,合肥
27,20,34,17,45,24,66,2023-09-07,星期四,32,21,阴~晴,东风,3,合肥
27,20,34,17,45,24,66,2023-09-08,星期五,32,22,多云~晴,东风,3,合肥
27,20,34,17,45,24,66,2023-09-09,星期六,33,21,晴~多云,东南风,3,合肥
27,20,34,17,45,24,66,2023-09-10,星期日,32,22,阴~多云,东南风,2,合肥
27,20,34,17,45,24,66,2023-09-11,星期一,32,22,阴~中雨,东风,2,合肥
27,20,34,17,45,24,66,2023-09-12,星期二,23,19,小雨~中雨,东北风,4,合肥
27,20,34,17,45,24,66,2023-09-13,星期三,24,19,中雨~阴,北风,3,合肥
27,20,34,17,45,24,66,2023-09-14,星期四,26,19,阴~多云,东北风,3,合肥
27,20,34,17,45,24,66,2023-09-15,星期五,24,20,阴~多云,东北风,2,合肥
27,20,34,17,45,24,66,2023-09-16,星期六,30,19,阴~多云,西北风,1,合肥
27,20,34,17,45,24,66,2023-09-17,星期日,32,22,多云,东南风,2,合肥
27,20,34,17,45,24,66,2023-09-18,星期一,34,24,阴,东南风,3,合肥
27,20,34,17,45,24,66,2023-09-19,星期二,28,21,小雨~中雨,东南风,3,合肥
27,20,34,17,45,24,66,2023-09-20,星期三,22,20,小雨~多云,北风,3,合肥
27,20,34,17,45,24,66,2023-09-21,星期四,21,18,小雨,东北风,3,合肥
27,20,34,17,45,24,66,2023-09-22,星期五,21,19,阴~小雨,东北风,2,合肥
27,20,34,17,45,24,66,2023-09-23,星期六,19,17,小雨,东北风,3,合肥
27,20,34,17,45,24,66,2023-09-24,星期日,23,18,阴~多云,东风,2,合肥
27,20,34,17,45,24,66,2023-09-25,星期一,23,19,阴,西北风,2,合肥
27,20,34,17,45,24,66,2023-09-26,星期二,25,21,阴,西北风,2,合肥
27,20,34,17,45,24,66,2023-09-27,星期三,29,20,阴~多云,北风,2,合肥
27,20,34,17,45,24,66,2023-09-28,星期四,24,19,阴~多云,东北风,2,合肥
27,20,34,17,45,24,66,2023-09-29,星期五,28,18,多云~小雨,西北风,2,合肥
27,20,34,17,45,24,66,2023-09-30,星期六,25,18,阴~小雨,东北风,2,合肥
24,13,29,7,71,24,119,2023-10-01,星期日,26,18,阴~小雨,东风,3,合肥
24,13,29,7,71,24,119,2023-10-02,星期一,21,16,小雨,东北风,3,合肥
24,13,29,7,71,24,119,2023-10-03,星期二,20,18,小雨~阴,东北风,2,合肥
24,13,29,7,71,24,119,2023-10-04,星期三,23,18,阴~多云,东北风,2,合肥
24,13,29,7,71,24,119,2023-10-05,星期四,25,15,阴,东北风,4,合肥
24,13,29,7,71,24,119,2023-10-06,星期五,21,15,阴~小雨,东北风,3,合肥
24,13,29,7,71,24,119,2023-10-07,星期六,15,11,小雨~多云,东北风,3,合肥
24,13,29,7,71,24,119,2023-10-08,星期日,20,12,阴~多云,东北风,1,合肥
24,13,29,7,71,24,119,2023-10-09,星期一,23,15,阴~多云,东北风,2,合肥
24,13,29,7,71,24,119,2023-10-10,星期二,21,11,阴~晴,东北风,2,合肥
24,13,29,7,71,24,119,2023-10-11,星期三,23,13,多云~晴,东北风,2,合肥
24,13,29,7,71,24,119,2023-10-12,星期四,23,14,阴~多云,东风,2,合肥
24,13,29,7,71,24,119,2023-10-13,星期五,24,13,阴~多云,北风,2,合肥
24,13,29,7,71,24,119,2023-10-14,星期六,25,14,多云~晴,西南风,2,合肥
24,13,29,7,71,24,119,2023-10-15,星期日,28,13,晴,西南风,2,合肥
24,13,29,7,71,24,119,2023-10-16,星期一,28,12,晴,北风,1,合肥
24,13,29,7,71,24,119,2023-10-17,星期二,27,13,多云~晴,东南风,3,合肥
24,13,29,7,71,24,119,2023-10-18,星期三,28,16,雾~晴,东南风,2,合肥
24,13,29,7,71,24,119,2023-10-19,星期四,25,12,阴~小雨,北风,3,合肥
24,13,29,7,71,24,119,2023-10-20,星期五,20,8,小雨~晴,北风,3,合肥
24,13,29,7,71,24,119,2023-10-21,星期六,21,7,晴,东南风,1,合肥
24,13,29,7,71,24,119,2023-10-22,星期日,23,10,多云~晴,东南风,2,合肥
24,13,29,7,71,24,119,2023-10-23,星期一,24,10,晴,东南风,2,合肥
24,13,29,7,71,24,119,2023-10-24,星期二,28,13,多云~阴,西南风,1,合肥
24,13,29,7,71,24,119,2023-10-25,星期三,24,12,阴~多云,东南风,1,合肥
24,13,29,7,71,24,119,2023-10-26,星期四,28,14,多云~阴,西北风,1,合肥
24,13,29,7,71,24,119,2023-10-27,星期五,23,15,阴,东风,3,合肥
24,13,29,7,71,24,119,2023-10-28,星期六,25,15,阴~晴,东南风,2,合肥
24,13,29,7,71,24,119,2023-10-29,星期日,26,12,晴,东南风,2,合肥
24,13,29,7,71,24,119,2023-10-30,星期一,27,13,晴,东南风,2,合肥
24,13,29,7,71,24,119,2023-10-31,星期二,29,14,晴,南风,2,合肥
8,0,24,-9,67,0,135,2023-12-01,星期五,10,-2,雾~多云,西北风,1,合肥
8,0,24,-9,67,0,135,2023-12-02,星期六,13,-1,阴,西南风,1,合肥
8,0,24,-9,67,0,135,2023-12-03,星期日,14,0,晴~阴,东风,2,合肥
8,0,24,-9,67,0,135,2023-12-04,星期一,17,1,多云~晴,西南风,2,合肥
8,0,24,-9,67,0,135,2023-12-05,星期二,19,6,多云,南风,2,合肥
8,0,24,-9,67,0,135,2023-12-06,星期三,16,3,多云~晴,西北风,4,合肥
8,0,24,-9,67,0,135,2023-12-07,星期四,23,6,晴,南风,3,合肥
8,0,24,-9,67,0,135,2023-12-08,星期五,24,8,雾~阴,南风,3,合肥
8,0,24,-9,67,0,135,2023-12-09,星期六,23,9,阴~小雨,东南风,2,合肥
8,0,24,-9,67,0,135,2023-12-10,星期日,12,1,小雨,东北风,4,合肥
8,0,24,-9,67,0,135,2023-12-11,星期一,3,0,小雨~阴,西北风,4,合肥
8,0,24,-9,67,0,135,2023-12-12,星期二,3,1,多云~阴,北风,1,合肥
8,0,24,-9,67,0,135,2023-12-13,星期三,7,6,多云~小雨,东南风,3,合肥
8,0,24,-9,67,0,135,2023-12-14,星期四,7,1,雾~中雨,西北风,3,合肥
8,0,24,-9,67,0,135,2023-12-15,星期五,0,-3,中雪~阴,西北风,4,合肥
8,0,24,-9,67,0,135,2023-12-16,星期六,1,-6,阴~多云,西北风,3,合肥
8,0,24,-9,67,0,135,2023-12-17,星期日,0,-3,多云~阴,东北风,3,合肥
8,0,24,-9,67,0,135,2023-12-18,星期一,-1,-2,大雪~阴,东北风,2,合肥
8,0,24,-9,67,0,135,2023-12-19,星期二,1,-5,阴~多云,西北风,2,合肥
8,0,24,-9,67,0,135,2023-12-20,星期三,0,-6,雾~晴,东北风,3,合肥
8,0,24,-9,67,0,135,2023-12-21,星期四,-1,-9,晴,北风,3,合肥
8,0,24,-9,67,0,135,2023-12-22,星期五,0,-5,晴~多云,东北风,2,合肥
8,0,24,-9,67,0,135,2023-12-23,星期六,5,-5,阴~晴,东南风,1,合肥
8,0,24,-9,67,0,135,2023-12-24,星期日,5,-5,晴,西北风,2,合肥
8,0,24,-9,67,0,135,2023-12-25,星期一,11,-3,雾~阴,东南风,2,合肥
8,0,24,-9,67,0,135,2023-12-26,星期二,10,0,阴~多云,东南风,2,合肥
8,0,24,-9,67,0,135,2023-12-27,星期三,7,-1,多云~晴,西北风,2,合肥
8,0,24,-9,67,0,135,2023-12-28,星期四,9,0,多云,东北风,2,合肥
8,0,24,-9,67,0,135,2023-12-29,星期五,11,3,多云~小雨,东风,2,合肥
8,0,24,-9,67,0,135,2023-12-30,星期六,16,0,多云~晴,西风,2,合肥
8,0,24,-9,67,0,135,2023-12-31,星期日,9,-1,晴,东北风,3,合肥
14,9,26,3,108,6,211,2023-01-01,星期日,15,12,阴,西北风,2,福州
14,9,26,3,108,6,211,2023-01-02,星期一,14,12,多云,东北风,2,福州
14,9,26,3,108,6,211,2023-01-03,星期二,12,11,多云,东北风,3,福州
14,9,26,3,108,6,211,2023-01-04,星期三,12,11,多云,北风,2,福州
14,9,26,3,108,6,211,2023-01-05,星期四,17,11,多云,东北风,1,福州
14,9,26,3,108,6,211,2023-01-06,星期五,21,10,多云,南风,4,福州
14,9,26,3,108,6,211,2023-01-07,星期六,20,9,晴,北风,2,福州
14,9,26,3,108,6,211,2023-01-08,星期日,18,13,多云,东北风,2,福州
14,9,26,3,108,6,211,2023-01-09,星期一,17,12,小雨,西风,2,福州
14,9,26,3,108,6,211,2023-01-10,星期二,14,12,雾,东北风,2,福州
14,9,26,3,108,6,211,2023-01-11,星期三,17,13,阴,西北风,2,福州
14,9,26,3,108,6,211,2023-01-12,星期四,20,16,小雨,东南风,1,福州
14,9,26,3,108,6,211,2023-01-13,星期五,18,16,小雨,西风,1,福州
14,9,26,3,108,6,211,2023-01-14,星期六,26,11,雾,西南风,2,福州
14,9,26,3,108,6,211,2023-01-15,星期日,11,8,小雨,北风,2,福州
14,9,26,3,108,6,211,2023-01-16,星期一,8,7,阴,东北风,3,福州
14,9,26,3,108,6,211,2023-01-17,星期二,11,8,多云,西风,2,福州
14,9,26,3,108,6,211,2023-01-18,星期三,10,6,多云,东风,2,福州
14,9,26,3,108,6,211,2023-01-19,星期四,15,9,多云,西北风,2,福州
14,9,26,3,108,6,211,2023-01-20,星期五,15,9,多云,北风,2,福州
14,9,26,3,108,6,211,2023-01-21,星期六,13,9,小雨,西北风,2,福州
14,9,26,3,108,6,211,2023-01-22,星期日,17,13,雾,东南风,1,福州
14,9,26,3,108,6,211,2023-01-23,星期一,15,8,雾,东风,1,福州
14,9,26,3,108,6,211,2023-01-24,星期二,16,3,多云,东北风,2,福州
14,9,26,3,108,6,211,2023-01-25,星期三,7,6,多云,西北风,2,福州
14,9,26,3,108,6,211,2023-01-26,星期四,16,7,多云,北风,3,福州
14,9,26,3,108,6,211,2023-01-27,星期五,16,3,多云,北风,3,福州
14,9,26,3,108,6,211,2023-01-28,星期六,12,4,多云,西北风,2,福州
14,9,26,3,108,6,211,2023-01-29,星期日,15,4,晴,西风,1,福州
14,9,26,3,108,6,211,2023-01-30,星期一,17,6,晴,西北风,2,福州
14,9,26,3,108,6,211,2023-01-31,星期二,21,10,晴,东风,2,福州
17,10,26,6,87,4,171,2023-02-01,星期三,18,10,多云,东南风,1,福州
17,10,26,6,87,4,171,2023-02-02,星期四,18,8,多云,西北风,2,福州
17,10,26,6,87,4,171,2023-02-03,星期五,13,10,多云,西北风,2,福州
17,10,26,6,87,4,171,2023-02-04,星期六,11,10,小雨,西北风,2,福州
17,10,26,6,87,4,171,2023-02-05,星期日,15,10,小雨,西南风,1,福州
17,10,26,6,87,4,171,2023-02-06,星期一,21,13,雾,南风,2,福州
17,10,26,6,87,4,171,2023-02-07,星期二,16,12,雾,东北风,3,福州
17,10,26,6,87,4,171,2023-02-08,星期三,13,12,多云,北风,2,福州
17,10,26,6,87,4,171,2023-02-09,星期四,17,13,小雨,东南风,1,福州
17,10,26,6,87,4,171,2023-02-10,星期五,14,12,小雨,东风,2,福州
17,10,26,6,87,4,171,2023-02-11,星期六,15,14,小雨,东风,2,福州
17,10,26,6,87,4,171,2023-02-12,星期日,22,16,小雨,西南风,1,福州
17,10,26,6,87,4,171,2023-02-13,星期一,26,10,雾,西风,1,福州
17,10,26,6,87,4,171,2023-02-14,星期二,11,8,多云,北风,1,福州
17,10,26,6,87,4,171,2023-02-15,星期三,13,8,多云,北风,2,福州
17,10,26,6,87,4,171,2023-02-16,星期四,16,7,多云,西风,2,福州
17,10,26,6,87,4,171,2023-02-17,星期五,19,11,多云,南风,1,福州
17,10,26,6,87,4,171,2023-02-18,星期六,26,13,多云,西南风,1,福州
17,10,26,6,87,4,171,2023-02-19,星期日,21,9,多云,东北风,2,福州
17,10,26,6,87,4,171,2023-02-20,星期一,16,7,多云,东北风,2,福州
17,10,26,6,87,4,171,2023-02-21,星期二,14,7,多云,东风,3,福州
17,10,26,6,87,4,171,2023-02-22,星期三,15,9,多云,北风,1,福州
17,10,26,6,87,4,171,2023-02-23,星期四,18,10,多云,东北风,2,福州
17,10,26,6,87,4,171,2023-02-24,星期五,19,9,多云,西北风,2,福州
17,10,26,6,87,4,171,2023-02-25,星期六,16,7,多云,东北风,3,福州
17,10,26,6,87,4,171,2023-02-26,星期日,14,6,多云,北风,2,福州
17,10,26,6,87,4,171,2023-02-27,星期一,18,10,多云,西北风,2,福州
17,10,26,6,87,4,171,2023-02-28,星期二,22,11,多云,北风,1,福州
21,12,30,8,47,19,76,2023-03-01,星期三,25,13,多云~阴,东北风,2,福州
21,12,30,8,47,19,76,2023-03-02,星期四,16,8,多云~晴,北风,2,福州
